Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,Stdout,Stderr
278,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/278.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/278.cnf,"Final circuit size: 1653 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
44,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/44.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/44.cnf,"Final circuit size: 55041 Estimated probability 0.46875000 (epsilon 0) found in 1 seconds ",
248,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/248.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/248.cnf,"Final circuit size: 13500 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
276,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/276.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/276.cnf,"Final circuit size: 3948 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
202,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/202.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/202.cnf,"Final circuit size: 10805 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
210,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/210.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/210.cnf,"Final circuit size: 11134 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
289,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/289.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/289.cnf,"Final circuit size: 1265 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
66,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/66.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/66.cnf,"Final circuit size: 47378 Estimated probability 0.25781250 (epsilon 0) found in 1 seconds ",
275,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/275.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/275.cnf,"Final circuit size: 4896 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
290,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/290.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/290.cnf,"Final circuit size: 1642 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
291,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/291.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/291.cnf,"Final circuit size: 1267 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
292,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/292.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/292.cnf,"Final circuit size: 1289 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
274,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/274.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/274.cnf,"Final circuit size: 3956 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
293,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/293.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/293.cnf,"Final circuit size: 1585 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
204,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/204.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/204.cnf,"Final circuit size: 11143 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
294,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/294.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/294.cnf,"Final circuit size: 1265 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
205,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/205.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/205.cnf,"Final circuit size: 11002 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
301,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/301.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/301.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
207,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/207.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/207.cnf,"Final circuit size: 11095 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
281,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/281.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/281.cnf,"Final circuit size: 5182 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
283,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/283.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/283.cnf,"Final circuit size: 3471 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
208,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/208.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/208.cnf,"Final circuit size: 10995 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
302,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/302.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/302.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
298,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/298.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/298.cnf,"Final circuit size: 1289 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
303,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/303.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/303.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
249,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/249.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/249.cnf,"Final circuit size: 10809 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
299,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/299.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/299.cnf,"Final circuit size: 1641 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
300,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/300.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/300.cnf,"Final circuit size: 1275 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
65,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/65.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/65.cnf,"Final circuit size: 48818 Estimated probability 0.48437500 (epsilon 0) found in 1 seconds ",
280,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/280.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/280.cnf,"Final circuit size: 3471 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
284,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/284.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/284.cnf,"Final circuit size: 5176 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
247,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/247.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/247.cnf,"Final circuit size: 10767 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
282,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/282.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/282.cnf,"Final circuit size: 3463 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
285,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/285.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/285.cnf,"Final circuit size: 3457 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
316,:,1737406393.000,0.000,0,87,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/316.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/316.cnf,"Final circuit size: 22 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
317,:,1737406393.000,0.000,0,87,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/317.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/317.cnf,"Final circuit size: 34 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
318,:,1737406393.000,0.000,0,87,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/318.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/318.cnf,"Final circuit size: 22 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
64,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/64.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/64.cnf,"Final circuit size: 47553 Estimated probability 0.25781250 (epsilon 0) found in 1 seconds ",
304,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/304.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/304.cnf,"Final circuit size: 3956 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
305,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/305.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/305.cnf,"Final circuit size: 4896 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
313,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/313.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/313.cnf,"Final circuit size: 3938 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
260,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/260.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/260.cnf,"Final circuit size: 14550 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
306,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/306.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/306.cnf,"Final circuit size: 3948 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
314,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/314.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/314.cnf,"Final circuit size: 4896 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
47,:,1737406392.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/47.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/47.cnf,"Final circuit size: 55490 Estimated probability 0.46875000 (epsilon 0) found in 1 seconds ",
315,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/315.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/315.cnf,"Final circuit size: 3928 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
296,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/296.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/296.cnf,"Final circuit size: 13858 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
328,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/328.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/328.cnf,"Final circuit size: 3978 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
326,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/326.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/326.cnf,"Final circuit size: 4687 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
325,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/325.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/325.cnf,"Final circuit size: 3761 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
330,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/330.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/330.cnf,"Final circuit size: 3948 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
327,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/327.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/327.cnf,"Final circuit size: 3749 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
332,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/332.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/332.cnf,"Final circuit size: 4631 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
288,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/288.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/288.cnf,"Final circuit size: 10911 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
331,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/331.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/331.cnf,"Final circuit size: 3789 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
259,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/259.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/259.cnf,"Final circuit size: 13873 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
261,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/261.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/261.cnf,"Final circuit size: 13860 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
329,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/329.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/329.cnf,"Final circuit size: 4964 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
346,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/346.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/346.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
333,:,1737406393.000,0.000,0,89,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/333.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/333.cnf,"Final circuit size: 3775 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
347,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/347.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/347.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
287,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/287.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/287.cnf,"Final circuit size: 13638 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
348,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/348.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/348.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
349,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/349.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/349.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
350,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/350.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/350.cnf,"Final circuit size: 162 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
320,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/320.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/320.cnf,"Final circuit size: 13719 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
286,:,1737406393.000,0.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/286.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/286.cnf,"Final circuit size: 11121 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
351,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/351.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/351.cnf,"Final circuit size: 108 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
355,:,1737406393.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/355.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/355.cnf,"Final circuit size: 404 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
356,:,1737406393.000,1.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/356.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/356.cnf,"Final circuit size: 536 Estimated probability 0.50000000 (epsilon 0) found in 0 seconds ",
357,:,1737406393.000,1.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/357.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/357.cnf,"Final circuit size: 394 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
308,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/308.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/308.cnf,"Final circuit size: 17652 Estimated probability 0.48437500 (epsilon 0) found in 0 seconds ",
321,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/321.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/321.cnf,"Final circuit size: 13124 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
364,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/364.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/364.cnf,"Final circuit size: 112 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
366,:,1737406394.000,0.000,0,88,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/366.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/366.cnf,"Final circuit size: 112 Estimated probability 0.25000000 (epsilon 0) found in 0 seconds ",
309,:,1737406393.000,1.000,0,90,0,0,"schlandals --timeout 600 -i /data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/309.cnf compile | tr '\n' ' '",/data/schlandals/pwmc_benchmarks/instances/bayesian_networks/pcnf/pigs/309.cnf,"Final circuit size: 17205 Estimated probability 0.25781250 (epsilon 0) found in 0 seconds ",
